episode,t,cart_pos,cart_vel,pole_angle,pole_ang_vel,action,reward,next_cart_pos,next_cart_vel,next_pole_angle,next_pole_ang_vel,terminated
11,99,0.17000417,0.56586534,0.030548584,-0.35016105,0,1.0,0.18132147,0.37032253,0.023545362,-0.048003834,0
11,100,0.18132147,0.37032253,0.023545362,-0.048003834,0,1.0,0.18872793,0.174871,0.022585286,0.2520139,0
11,101,0.18872793,0.174871,0.022585286,0.2520139,1,1.0,0.19222535,0.3696633,0.027625564,-0.033460516,0
11,102,0.19222535,0.3696633,0.027625564,-0.033460516,1,1.0,0.19961861,0.5643784,0.026956353,-0.3173009,0
11,103,0.19961861,0.5643784,0.026956353,-0.3173009,0,1.0,0.21090618,0.3688831,0.020610336,-0.016240222,0
11,104,0.21090618,0.3688831,0.020610336,-0.016240222,0,1.0,0.21828385,0.17347172,0.020285532,0.2828736,0
11,105,0.21828385,0.17347172,0.020285532,0.2828736,1,1.0,0.22175327,0.36829853,0.025943004,-0.0033429817,0
11,106,0.22175327,0.36829853,0.025943004,-0.0033429817,1,1.0,0.22911924,0.563039,0.025876144,-0.287729,0
11,107,0.22911924,0.563039,0.025876144,-0.287729,0,1.0,0.24038003,0.3675578,0.020121563,0.013001407,0
11,108,0.24038003,0.3675578,0.020121563,0.013001407,0,1.0,0.24773118,0.17215313,0.020381592,0.3119644,0
11,109,0.24773118,0.17215313,0.020381592,0.3119644,1,1.0,0.25117424,0.36697888,0.02662088,0.025778249,0
11,110,0.25117424,0.36697888,0.02662088,0.025778249,1,1.0,0.25851384,0.56170917,0.027136445,-0.25838804,0
11,111,0.25851384,0.56170917,0.027136445,-0.25838804,0,1.0,0.269748,0.36621052,0.021968683,0.042729076,0
11,112,0.269748,0.36621052,0.021968683,0.042729076,1,1.0,0.27707222,0.56101066,0.022823265,-0.24294236,0
11,113,0.27707222,0.56101066,0.022823265,-0.24294236,0,1.0,0.28829244,0.36557028,0.017964417,0.05685133,0
11,114,0.28829244,0.36557028,0.017964417,0.05685133,1,1.0,0.29560384,0.5604301,0.019101445,-0.23010999,0
11,115,0.29560384,0.5604301,0.019101445,-0.23010999,0,1.0,0.30681244,0.36504048,0.014499244,0.06853646,0
11,116,0.30681244,0.36504048,0.014499244,0.06853646,0,1.0,0.31411326,0.16971368,0.015869973,0.36575848,0
11,117,0.31411326,0.16971368,0.015869973,0.36575848,1,1.0,0.3175075,0.36460656,0.023185143,0.078121565,0
11,118,0.3175075,0.36460656,0.023185143,0.078121565,1,1.0,0.32479966,0.5593886,0.024747575,-0.20715715,0
11,119,0.32479966,0.5593886,0.024747575,-0.20715715,0,1.0,0.33598742,0.36392167,0.020604432,0.09322851,0
11,120,0.33598742,0.36392167,0.020604432,0.09322851,1,1.0,0.34326586,0.55874234,0.022469003,-0.19288318,0
11,121,0.34326586,0.55874234,0.022469003,-0.19288318,0,1.0,0.3544407,0.36330628,0.018611338,0.10680223,0
11,122,0.3544407,0.36330628,0.018611338,0.10680223,1,1.0,0.36170682,0.55815667,0.020747384,-0.17995128,0
11,123,0.36170682,0.55815667,0.020747384,-0.17995128,0,1.0,0.37286997,0.36274403,0.017148357,0.11920383,0
11,124,0.37286997,0.36274403,0.017148357,0.11920383,1,1.0,0.38012484,0.5576162,0.019532435,-0.16802,0
11,125,0.38012484,0.5576162,0.019532435,-0.16802,0,1.0,0.39127716,0.36222014,0.016172035,0.13076028,0
11,126,0.39127716,0.36222014,0.016172035,0.13076028,1,1.0,0.39852157,0.55710673,0.01878724,-0.15677702,0
11,127,0.39852157,0.55710673,0.01878724,-0.15677702,0,1.0,0.4096637,0.36172092,0.0156517,0.14177313,0
11,128,0.4096637,0.36172092,0.0156517,0.14177313,1,1.0,0.41689813,0.55661523,0.018487163,-0.14593115,0
11,129,0.41689813,0.55661523,0.018487163,-0.14593115,0,1.0,0.42803043,0.3612335,0.0155685395,0.15252632,0
11,130,0.42803043,0.3612335,0.0155685395,0.15252632,1,1.0,0.43525508,0.5561291,0.018619066,-0.1352047,0
11,131,0.43525508,0.5561291,0.018619066,-0.1352047,0,1.0,0.44637766,0.36074546,0.015914971,0.16329363,0
11,132,0.44637766,0.36074546,0.015914971,0.16329363,1,1.0,0.4535926,0.55563605,0.019180844,-0.12432637,0
11,133,0.4535926,0.55563605,0.019180844,-0.12432637,1,1.0,0.46470532,0.750478,0.016694317,-0.41089675,0
11,134,0.46470532,0.750478,0.016694317,-0.41089675,0,1.0,0.47971487,0.5551234,0.008476381,-0.1129978,0
11,135,0.47971487,0.5551234,0.008476381,-0.1129978,0,1.0,0.49081734,0.35988104,0.006216425,0.18234727,0
11,136,0.49081734,0.35988104,0.006216425,0.18234727,1,1.0,0.49801496,0.55491346,0.00986337,-0.108368136,0
11,137,0.49801496,0.55491346,0.00986337,-0.108368136,0,1.0,0.50911325,0.3596516,0.0076960074,0.18741024,0
11,138,0.50911325,0.3596516,0.0076960074,0.18741024,1,1.0,0.5163063,0.5546626,0.011444212,-0.102835,0
11,139,0.5163063,0.5546626,0.011444212,-0.102835,0,1.0,0.5273995,0.35937852,0.009387513,0.19343646,0
11,140,0.5273995,0.35937852,0.009387513,0.19343646,1,1.0,0.5345871,0.5543649,0.013256242,-0.09627039,0
11,141,0.5345871,0.5543649,0.013256242,-0.09627039,1,1.0,0.5456744,0.7492944,0.011330834,-0.3847417,0
11,142,0.5456744,0.7492944,0.011330834,-0.3847417,0,1.0,0.56066024,0.55401343,0.003636,-0.088507846,0
11,143,0.56066024,0.55401343,0.003636,-0.088507846,0,1.0,0.5717405,0.35883954,0.0018658432,0.20532002,0
11,144,0.5717405,0.35883954,0.0018658432,0.20532002,1,1.0,0.5789173,0.55393475,0.0059722434,-0.08677374,0
11,145,0.5789173,0.55393475,0.0059722434,-0.08677374,0,1.0,0.58999604,0.35872772,0.004236769,0.20778744,0
11,146,0.58999604,0.35872772,0.004236769,0.20778744,1,1.0,0.5971706,0.55378884,0.008392517,-0.083556004,0
11,147,0.5971706,0.55378884,0.008392517,-0.083556004,1,1.0,0.6082463,0.7487895,0.0067213974,-0.3735793,0
11,148,0.6082463,0.7487895,0.0067213974,-0.3735793,0,1.0,0.6232221,0.5535727,-0.00075018854,-0.07878467,0
11,149,0.6232221,0.5535727,-0.00075018854,-0.07878467,0,1.0,0.6342936,0.35846153,-0.002325882,0.21366148,0
11,150,0.6342936,0.35846153,-0.002325882,0.21366148,1,1.0,0.6414628,0.55361664,0.0019473477,-0.079754226,0
11,151,0.6414628,0.55361664,0.0019473477,-0.079754226,0,1.0,0.65253514,0.35846683,0.00035226316,0.21354246,0
11,152,0.65253514,0.35846683,0.00035226316,0.21354246,1,1.0,0.6597045,0.55358374,0.0046231123,-0.07902933,0
11,153,0.6597045,0.55358374,0.0046231123,-0.07902933,1,1.0,0.6707762,0.7486391,0.0030425256,-0.37025008,0
11,154,0.6707762,0.7486391,0.0030425256,-0.37025008,0,1.0,0.68574893,0.55347407,-0.0043624756,-0.07660936,0
11,155,0.68574893,0.55347407,-0.0043624756,-0.07660936,0,1.0,0.6968184,0.35841492,-0.005894663,0.21469401,0
11,156,0.6968184,0.35841492,-0.005894663,0.21469401,1,1.0,0.7039867,0.55362064,-0.0016007827,-0.079842515,0
11,157,0.7039867,0.55362064,-0.0016007827,-0.079842515,0,1.0,0.71505916,0.3585217,-0.003197633,0.21233493,0
11,158,0.71505916,0.3585217,-0.003197633,0.21233493,1,1.0,0.7222296,0.55368924,0.0010490655,-0.08135496,0
11,159,0.7222296,0.55368924,0.0010490655,-0.08135496,1,1.0,0.73330337,0.7487961,-0.0005780337,-0.37370673,0
11,160,0.73330337,0.7487961,-0.0005780337,-0.37370673,0,1.0,0.7482793,0.5536824,-0.008052168,-0.081206106,0
11,161,0.7482793,0.5536824,-0.008052168,-0.081206106,0,1.0,0.7593529,0.35867676,-0.009676291,0.2089255,0
11,162,0.7593529,0.35867676,-0.009676291,0.2089255,1,1.0,0.76652646,0.5539357,-0.00549778,-0.08679402,0
11,163,0.76652646,0.5539357,-0.00549778,-0.08679402,0,1.0,0.7776052,0.358893,-0.0072336607,0.20414929,0
11,164,0.7776052,0.358893,-0.0072336607,0.20414929,1,1.0,0.78478307,0.5541177,-0.0031506747,-0.09080669,0
11,165,0.78478307,0.5541177,-0.0031506747,-0.09080669,0,1.0,0.7958654,0.359041,-0.0049668085,0.20088053,0
11,166,0.7958654,0.359041,-0.0049668085,0.20088053,1,1.0,0.8030462,0.5542337,-0.00094919786,-0.09336504,0
11,167,0.8030462,0.5542337,-0.00094919786,-0.09336504,1,1.0,0.8141309,0.7493692,-0.0028164987,-0.3863473,0
11,168,0.8141309,0.7493692,-0.0028164987,-0.3863473,0,1.0,0.82911825,0.5542873,-0.010543444,-0.09455372,0
11,169,0.82911825,0.5542873,-0.010543444,-0.09455372,0,1.0,0.840204,0.35931808,-0.012434519,0.19478421,0
11,170,0.840204,0.35931808,-0.012434519,0.19478421,1,1.0,0.8473904,0.5546157,-0.008538835,-0.10179519,0
11,171,0.8473904,0.5546157,-0.008538835,-0.10179519,0,1.0,0.8584827,0.3596171,-0.0105747385,0.18818158,0
11,172,0.8584827,0.3596171,-0.0105747385,0.18818158,1,1.0,0.86567503,0.5548888,-0.006811107,-0.10781842,0
11,173,0.86567503,0.5548888,-0.006811107,-0.10781842,0,1.0,0.8767728,0.35986507,-0.008967475,0.18270788,0
11,174,0.8767728,0.35986507,-0.008967475,0.18270788,1,1.0,0.88397014,0.5551142,-0.0053133178,-0.11279041,0
11,175,0.88397014,0.5551142,-0.0053133178,-0.11279041,1,1.0,0.8950724,0.75031185,-0.007569126,-0.4071449,0
11,176,0.8950724,0.75031185,-0.007569126,-0.4071449,0,1.0,0.91007864,0.55529803,-0.015712025,-0.11685787,0
11,177,0.91007864,0.55529803,-0.015712025,-0.11685787,0,1.0,0.9211846,0.3604047,-0.018049182,0.17082691,0
11,178,0.9211846,0.3604047,-0.018049182,0.17082691,1,1.0,0.9283927,0.5557803,-0.014632643,-0.12749489,0
11,179,0.9283927,0.5557803,-0.014632643,-0.12749489,0,1.0,0.9395083,0.360871,-0.017182542,0.16053593,0
11,180,0.9395083,0.360871,-0.017182542,0.16053593,1,1.0,0.9467257,0.55623466,-0.013971822,-0.13751774,0
11,181,0.9467257,0.55623466,-0.013971822,-0.13751774,0,1.0,0.9578504,0.36131558,-0.016722178,0.15072475,0
11,182,0.9578504,0.36131558,-0.016722178,0.15072475,1,1.0,0.96507674,0.55667293,-0.0137076825,-0.14718641,0
11,183,0.96507674,0.55667293,-0.0137076825,-0.14718641,0,1.0,0.9762102,0.36174995,-0.01665141,0.14114068,0
11,184,0.9762102,0.36174995,-0.01665141,0.14114068,1,1.0,0.98344517,0.5571064,-0.013828597,-0.15674862,0
11,185,0.98344517,0.5571064,-0.013828597,-0.15674862,0,1.0,0.9945873,0.36218512,-0.01696357,0.13153984,0
11,186,0.9945873,0.36218512,-0.01696357,0.13153984,1,1.0,1.001831,0.5575459,-0.014332772,-0.16644624,0
11,187,1.001831,0.5575459,-0.014332772,-0.16644624,0,1.0,1.0129819,0.362632,-0.017661696,0.12168087,0
11,188,1.0129819,0.362632,-0.017661696,0.12168087,1,1.0,1.0202346,0.5580025,-0.01522808,-0.1765214,0
11,189,1.0202346,0.5580025,-0.01522808,-0.1765214,0,1.0,1.0313946,0.36310175,-0.018758507,0.11131893,0
11,190,1.0313946,0.36310175,-0.018758507,0.11131893,1,1.0,1.0386567,0.5584874,-0.016532129,-0.18722266,0
11,191,1.0386567,0.5584874,-0.016532129,-0.18722266,0,1.0,1.0498264,0.36360583,-0.020276582,0.10019951,0
11,192,1.0498264,0.36360583,-0.020276582,0.10019951,1,1.0,1.0570985,0.5590124,-0.018272592,-0.19881102,0
11,193,1.0570985,0.5590124,-0.018272592,-0.19881102,0,1.0,1.0682788,0.3641565,-0.022248812,0.08805218,0
11,194,1.0682788,0.3641565,-0.022248812,0.08805218,1,1.0,1.0755619,0.5595902,-0.020487769,-0.21156639,0
11,195,1.0755619,0.5595902,-0.020487769,-0.21156639,0,1.0,1.0867537,0.36476707,-0.024719097,0.07458397,0
11,196,1.0867537,0.36476707,-0.024719097,0.07458397,1,1.0,1.0940491,0.56023455,-0.023227418,-0.22579429,0
11,197,1.0940491,0.56023455,-0.023227418,-0.22579429,0,1.0,1.1052537,0.3654521,-0.027743304,0.05947228,0
11,198,1.1052537,0.3654521,-0.027743304,0.05947228,1,1.0,1.1125628,0.56096065,-0.026553858,-0.24183314,0
11,199,1.1125628,0.56096065,-0.026553858,-0.24183314,0,1.0,1.123782,0.36622784,-0.03139052,0.042357147,0
11,200,1.123782,0.36622784,-0.03139052,0.042357147,1,1.0,1.1311065,0.5617855,-0.030543378,-0.2600622,0
11,201,1.1311065,0.5617855,-0.030543378,-0.2600622,0,1.0,1.1423422,0.36711264,-0.035744622,0.022832643,0
11,202,1.1423422,0.36711264,-0.035744622,0.022832643,1,1.0,1.1496845,0.56272846,-0.03528797,-0.28091037,0
11,203,1.1496845,0.56272846,-0.03528797,-0.28091037,0,1.0,1.1609391,0.3681272,-0.040906176,0.00043731162,0
11,204,1.1609391,0.3681272,-0.040906176,0.00043731162,1,1.0,1.1683016,0.5638112,-0.04089743,-0.30486622,0
11,205,1.1683016,0.5638112,-0.04089743,-0.30486622,0,1.0,1.1795778,0.3692952,-0.046994753,-0.025356695,0
11,206,1.1795778,0.3692952,-0.046994753,-0.025356695,0,1.0,1.1869638,0.1748776,-0.047501888,0.25213638,0
11,207,1.1869638,0.1748776,-0.047501888,0.25213638,1,1.0,1.1904613,0.37064454,-0.04245916,-0.05514309,0
11,208,1.1904613,0.37064454,-0.04245916,-0.05514309,1,1.0,1.1978742,0.56634873,-0.04356202,-0.3609141,0
11,209,1.1978742,0.56634873,-0.04356202,-0.3609141,0,1.0,1.2092012,0.3718722,-0.050780304,-0.082279205,0
11,210,1.2092012,0.3718722,-0.050780304,-0.082279205,0,1.0,1.2166386,0.17751357,-0.052425887,0.19395995,0
11,211,1.2166386,0.17751357,-0.052425887,0.19395995,1,1.0,1.2201889,0.37334475,-0.04854669,-0.114789374,0
11,212,1.2201889,0.37334475,-0.04854669,-0.114789374,0,1.0,1.2276558,0.1789508,-0.050842475,0.16219088,0
11,213,1.2276558,0.1789508,-0.050842475,0.16219088,1,1.0,1.2312348,0.37476233,-0.04759866,-0.14608814,0
11,214,1.2312348,0.37476233,-0.04759866,-0.14608814,0,1.0,1.2387301,0.18035321,-0.05052042,0.13120656,0
11,215,1.2387301,0.18035321,-0.05052042,0.13120656,1,1.0,1.2423371,0.37616107,-0.047896292,-0.1769772,0
11,216,1.2423371,0.37616107,-0.047896292,-0.1769772,0,1.0,1.2498603,0.18175612,-0.051435836,0.10021969,0
11,217,1.2498603,0.18175612,-0.051435836,0.10021969,1,1.0,1.2534955,0.37757605,-0.04943144,-0.20823722,0
11,218,1.2534955,0.37757605,-0.04943144,-0.20823722,0,1.0,1.261047,0.1831945,-0.053596184,0.06845203,0
11,219,1.261047,0.1831945,-0.053596184,0.06845203,1,1.0,1.2647109,0.37904227,-0.052227143,-0.24064751,0
11,220,1.2647109,0.37904227,-0.052227143,-0.24064751,0,1.0,1.2722917,0.18470377,-0.057040095,0.035114963,0
11,221,1.2722917,0.18470377,-0.057040095,0.035114963,0,1.0,1.2759858,-0.009555791,-0.056337796,0.3092697,0
11,222,1.2759858,-0.009555791,-0.056337796,0.3092697,1,1.0,1.2757946,0.18632172,-0.050152402,-0.0006349605,0
11,223,1.2757946,0.18632172,-0.050152402,-0.0006349605,1,1.0,1.2795211,0.3821257,-0.050165102,-0.30871028,0
11,224,1.2795211,0.3821257,-0.050165102,-0.30871028,0,1.0,1.2871636,0.1877531,-0.056339305,-0.032260496,0
11,225,1.2871636,0.1877531,-0.056339305,-0.032260496,0,1.0,1.2909187,-0.0065175546,-0.056984518,0.24212813,0
11,226,1.2909187,-0.0065175546,-0.056984518,0.24212813,1,1.0,1.2907883,0.18937013,-0.052141953,-0.06797081,0
11,227,1.2907883,0.18937013,-0.052141953,-0.06797081,1,1.0,1.2945757,0.38519934,-0.05350137,-0.37663823,0
11,228,1.2945757,0.38519934,-0.05350137,-0.37663823,0,1.0,1.3022797,0.19087648,-0.061034136,-0.1012929,0
11,229,1.3022797,0.19087648,-0.061034136,-0.1012929,0,1.0,1.3060973,-0.0033200642,-0.06305999,0.17152663,0
11,230,1.3060973,-0.0033200642,-0.06305999,0.17152663,0,1.0,1.3060309,-0.19748543,-0.05962946,0.44366843,0
11,231,1.3060309,-0.19748543,-0.05962946,0.44366843,1,1.0,1.3020811,-0.0015726819,-0.05075609,0.13280094,0
11,232,1.3020811,-0.0015726819,-0.05075609,0.13280094,1,1.0,1.3020496,0.19423819,-0.048100073,-0.17545299,0
11,233,1.3020496,0.19423819,-0.048100073,-0.17545299,1,1.0,1.3059344,0.39001435,-0.051609132,-0.48291355,0
11,234,1.3059344,0.39001435,-0.051609132,-0.48291355,0,1.0,1.3137348,0.19565733,-0.061267402,-0.20693254,0
11,235,1.3137348,0.19565733,-0.061267402,-0.20693254,0,1.0,1.3176479,0.001462559,-0.065406054,0.065811716,0
11,236,1.3176479,0.001462559,-0.065406054,0.065811716,0,1.0,1.3176771,-0.19266364,-0.06408982,0.33716273,0
11,237,1.3176771,-0.19266364,-0.06408982,0.33716273,1,1.0,1.3138238,0.0033090124,-0.057346564,0.02497774,0
11,238,1.3138238,0.0033090124,-0.057346564,0.02497774,1,1.0,1.31389,0.19920447,-0.05684701,-0.28523305,0
11,239,1.31389,0.19920447,-0.05684701,-0.28523305,0,1.0,1.3178741,0.004937413,-0.06255167,-0.011007209,0
11,240,1.3178741,0.004937413,-0.06255167,-0.011007209,0,1.0,1.3179729,-0.18923429,-0.06277182,0.26130253,0
11,241,1.3179729,-0.18923429,-0.06277182,0.26130253,1,1.0,1.3141882,0.0067249425,-0.057545766,-0.050500207,0
11,242,1.3141882,0.0067249425,-0.057545766,-0.050500207,1,1.0,1.3143227,0.2026228,-0.05855577,-0.36076972,0
11,243,1.3143227,0.2026228,-0.05855577,-0.36076972,0,1.0,1.3183751,0.008379958,-0.06577116,-0.08711037,0
11,244,1.3183751,0.008379958,-0.06577116,-0.08711037,0,1.0,1.3185427,-0.18574059,-0.06751337,0.18411809,0
11,245,1.3185427,-0.18574059,-0.06751337,0.18411809,0,1.0,1.3148279,-0.37983483,-0.06383101,0.45476234,0
11,246,1.3148279,-0.37983483,-0.06383101,0.45476234,1,1.0,1.3072312,-0.18387115,-0.05473576,0.14266185,0
11,247,1.3072312,-0.18387115,-0.05473576,0.14266185,1,1.0,1.3035538,0.0119902445,-0.051882524,-0.16677453,0
11,248,1.3035538,0.0119902445,-0.051882524,-0.16677453,1,1.0,1.3037937,0.20781499,-0.055218015,-0.47536302,0
11,249,1.3037937,0.20781499,-0.055218015,-0.47536302,0,1.0,1.3079499,0.013514475,-0.06472528,-0.2005823,0
11,250,1.3079499,0.013514475,-0.06472528,-0.2005823,0,1.0,1.3082201,-0.18062492,-0.068736926,0.071001075,0
11,251,1.3082201,-0.18062492,-0.068736926,0.071001075,0,1.0,1.3046077,-0.37469754,-0.067316905,0.34122983,0
11,252,1.3046077,-0.37469754,-0.067316905,0.34122983,0,1.0,1.2971138,-0.56880033,-0.060492303,0.6119484,0
11,253,1.2971138,-0.56880033,-0.060492303,0.6119484,1,1.0,1.2857378,-0.37288746,-0.04825334,0.30084264,0
11,254,1.2857378,-0.37288746,-0.04825334,0.30084264,1,1.0,1.27828,-0.17711213,-0.042236485,-0.006659492,0
11,255,1.27828,-0.17711213,-0.042236485,-0.006659492,1,1.0,1.2747377,0.018589294,-0.042369675,-0.31236368,0
11,256,1.2747377,0.018589294,-0.042369675,-0.31236368,1,1.0,1.2751095,0.21428844,-0.04861695,-0.6181019,0
11,257,1.2751095,0.21428844,-0.04861695,-0.6181019,0,1.0,1.2793953,0.019878108,-0.060978986,-0.34111872,0
11,258,1.2793953,0.019878108,-0.060978986,-0.34111872,0,1.0,1.2797929,-0.17432563,-0.067801364,-0.06827127,0
11,259,1.2797929,-0.17432563,-0.067801364,-0.06827127,0,1.0,1.2763064,-0.3684133,-0.06916679,0.20227301,0
11,260,1.2763064,-0.3684133,-0.06916679,0.20227301,0,1.0,1.2689381,-0.5624814,-0.06512132,0.47236028,0
11,261,1.2689381,-0.5624814,-0.06512132,0.47236028,1,1.0,1.2576885,-0.36650303,-0.05567412,0.15988371,0
11,262,1.2576885,-0.36650303,-0.05567412,0.15988371,1,1.0,1.2503585,-0.17063005,-0.052476447,-0.14983028,0
11,263,1.2503585,-0.17063005,-0.052476447,-0.14983028,1,1.0,1.2469459,0.02520253,-0.055473052,-0.45859578,0
11,264,1.2469459,0.02520253,-0.055473052,-0.45859578,0,1.0,1.2474499,-0.16909316,-0.06464497,-0.18390128,0
11,265,1.2474499,-0.16909316,-0.06464497,-0.18390128,0,1.0,1.244068,-0.36323345,-0.068322994,0.08770849,0
11,266,1.244068,-0.36323345,-0.068322994,0.08770849,0,1.0,1.2368033,-0.5573129,-0.06656882,0.35807714,0
11,267,1.2368033,-0.5573129,-0.06656882,0.35807714,0,1.0,1.2256571,-0.7514285,-0.05940728,0.62904876,0
11,268,1.2256571,-0.7514285,-0.05940728,0.62904876,1,1.0,1.2106285,-0.55552995,-0.046826307,0.31826395,0
11,269,1.2106285,-0.55552995,-0.046826307,0.31826395,1,1.0,1.1995178,-0.35977346,-0.040461026,0.011189134,0
11,270,1.1995178,-0.35977346,-0.040461026,0.011189134,1,1.0,1.1923224,-0.1640953,-0.040237244,-0.29398018,0
11,271,1.1923224,-0.1640953,-0.040237244,-0.29398018,1,1.0,1.1890405,0.031576533,-0.046116848,-0.5990769,0
11,272,1.1890405,0.031576533,-0.046116848,-0.5990769,0,1.0,1.189672,-0.16287088,-0.058098387,-0.32126945,0
11,273,1.189672,-0.16287088,-0.058098387,-0.32126945,0,1.0,1.1864146,-0.3571194,-0.06452377,-0.047459576,0
11,274,1.1864146,-0.3571194,-0.06452377,-0.047459576,0,1.0,1.1792723,-0.55125964,-0.06547297,0.22418796,0
11,275,1.1792723,-0.55125964,-0.06547297,0.22418796,0,1.0,1.1682471,-0.74538773,-0.060989205,0.49552083,0
11,276,1.1682471,-0.74538773,-0.060989205,0.49552083,1,1.0,1.1533393,-0.5494611,-0.05107879,0.18425764,0
11,277,1.1533393,-0.5494611,-0.05107879,0.18425764,1,1.0,1.1423501,-0.35364693,-0.047393635,-0.12409118,0
11,278,1.1423501,-0.35364693,-0.047393635,-0.12409118,1,1.0,1.1352772,-0.15787916,-0.04987546,-0.43134162,0
11,279,1.1352772,-0.15787916,-0.04987546,-0.43134162,0,1.0,1.1321195,-0.3522607,-0.058502294,-0.15478916,0
11,280,1.1321195,-0.3522607,-0.058502294,-0.15478916,0,1.0,1.1250744,-0.54649836,-0.061598077,0.118878976,0
11,281,1.1250744,-0.54649836,-0.061598077,0.118878976,0,1.0,1.1141443,-0.7406861,-0.059220497,0.39150983,0
11,282,1.1141443,-0.7406861,-0.059220497,0.39150983,1,1.0,1.0993307,-0.5447759,-0.051390298,0.08075902,0
11,283,1.0993307,-0.5447759,-0.051390298,0.08075902,1,1.0,1.0884352,-0.34895638,-0.04977512,-0.2276846,0
11,284,1.0884352,-0.34895638,-0.04977512,-0.2276846,0,1.0,1.081456,-0.543333,-0.05432881,0.04889133,0
11,285,1.081456,-0.543333,-0.05432881,0.04889133,1,1.0,1.0705893,-0.3474758,-0.053350985,-0.2604258,0
11,286,1.0705893,-0.3474758,-0.053350985,-0.2604258,0,1.0,1.0636399,-0.54179716,-0.0585595,0.014963769,0
11,287,1.0636399,-0.54179716,-0.0585595,0.014963769,0,1.0,1.0528039,-0.73603255,-0.058260225,0.28861076,0
11,288,1.0528039,-0.73603255,-0.058260225,0.28861076,1,1.0,1.0380832,-0.54013026,-0.05248801,-0.021862894,0
11,289,1.0380832,-0.54013026,-0.05248801,-0.021862894,1,1.0,1.0272807,-0.3442964,-0.052925266,-0.33063352,0
11,290,1.0272807,-0.3442964,-0.052925266,-0.33063352,0,1.0,1.0203947,-0.5386266,-0.05953794,-0.05509916,0
11,291,1.0203947,-0.5386266,-0.05953794,-0.05509916,0,1.0,1.0096222,-0.73284656,-0.06063992,0.21822079,0
11,292,1.0096222,-0.73284656,-0.06063992,0.21822079,1,1.0,0.99496526,-0.53691256,-0.056275506,-0.09295726,0
11,293,0.99496526,-0.53691256,-0.056275506,-0.09295726,0,1.0,0.984227,-0.7311846,-0.058134653,0.18145329,0
11,294,0.984227,-0.7311846,-0.058134653,0.18145329,1,1.0,0.9696033,-0.53528106,-0.054505587,-0.12898758,0
11,295,0.9696033,-0.53528106,-0.054505587,-0.12898758,0,1.0,0.95889765,-0.7295816,-0.05708534,0.14601363,0
11,296,0.95889765,-0.7295816,-0.05708534,0.14601363,1,1.0,0.944306,-0.5336906,-0.054165065,-0.16411823,0
11,297,0.944306,-0.5336906,-0.054165065,-0.16411823,0,1.0,0.93363225,-0.72799695,-0.05744743,0.11099721,0
11,298,0.93363225,-0.72799695,-0.05744743,0.11099721,0,1.0,0.9190723,-0.9222507,-0.055227485,0.38501686,0
11,299,0.9190723,-0.9222507,-0.055227485,0.38501686,1,1.0,0.90062726,-0.72638994,-0.04752715,0.07544505,0
11,300,0.90062726,-0.72638994,-0.04752715,0.07544505,1,1.0,0.88609946,-0.53062,-0.046018247,-0.23184599,0
11,301,0.88609946,-0.53062,-0.046018247,-0.23184599,0,1.0,0.8754871,-0.7250552,-0.050655168,0.045973495,0
11,302,0.8754871,-0.7250552,-0.050655168,0.045973495,1,1.0,0.860986,-0.5292449,-0.049735695,-0.26225153,0
11,303,0.860986,-0.5292449,-0.049735695,-0.26225153,0,1.0,0.8504011,-0.7236229,-0.05498073,0.014338713,0
11,304,0.8504011,-0.7236229,-0.05498073,0.014338713,0,1.0,0.8359286,-0.91791505,-0.054693952,0.2891803,0
11,305,0.8359286,-0.91791505,-0.054693952,0.2891803,1,1.0,0.8175703,-0.7220575,-0.048910346,-0.02023862,0
11,306,0.8175703,-0.7220575,-0.048910346,-0.02023862,0,1.0,0.8031292,-0.9164452,-0.049315117,0.25662026,0
11,307,0.8031292,-0.9164452,-0.049315117,0.25662026,1,1.0,0.7848003,-0.7206551,-0.044182714,-0.051200595,0
11,308,0.7848003,-0.7206551,-0.044182714,-0.051200595,1,1.0,0.7703872,-0.5249284,-0.045206726,-0.35748965,0
11,309,0.7703872,-0.5249284,-0.045206726,-0.35748965,0,1.0,0.7598886,-0.7193795,-0.05235652,-0.079397276,0
11,310,0.7598886,-0.7193795,-0.05235652,-0.079397276,0,1.0,0.745501,-0.9137133,-0.053944465,0.19631825,0
11,311,0.745501,-0.9137133,-0.053944465,0.19631825,1,1.0,0.72722673,-0.7178629,-0.0500181,-0.112881996,0
11,312,0.72722673,-0.7178629,-0.0500181,-0.112881996,0,1.0,0.71286947,-0.91223377,-0.05227574,0.1636105,0
11,313,0.71286947,-0.91223377,-0.05227574,0.1636105,1,1.0,0.6946248,-0.71640396,-0.04900353,-0.145095,0
11,314,0.6946248,-0.71640396,-0.04900353,-0.145095,0,1.0,0.6802967,-0.91079116,-0.05190543,0.13173446,0
11,315,0.6802967,-0.91079116,-0.05190543,0.13173446,1,1.0,0.6620809,-0.7149656,-0.04927074,-0.17686164,0
11,316,0.6620809,-0.7149656,-0.04927074,-0.17686164,0,1.0,0.6477816,-0.909349,-0.05280797,0.09988,0
11,317,0.6477816,-0.909349,-0.05280797,0.09988,1,1.0,0.6295946,-0.7135116,-0.050810374,-0.208985,0
11,318,0.6295946,-0.7135116,-0.050810374,-0.208985,0,1.0,0.6153244,-0.9078716,-0.05499007,0.067246914,0
